doc_id,companies
0000022451,модульбанк;контур
0000022456,mail;mail.ru;мтс
0000022459,яндекс
0000022460,максимателеком
0000022461,комитет
0000022463,яндекс
0000022464,рбк;втб;ростелеком;финам
0000022466,intel
0000022469,яндекс;microsoft
0000022470,ozon
0000022476,intel;ebay;microsoft
0000022482,яндекс
0000022483,spotify
0000022484,mail;mail.ru
0000022485,ozon
0000022488,рбк
0000022491,яндекс
0000022498,yota
0000022500,рбк
0000022501,вконтакте
0000022502,ozon;мегафон;мтс
0000022504,тинькофф
0000022506,яндекс
0000022508,яндекс;gett;рбк
0000022509,microsoft
0000022515,mail;mail.ru;ozon
0000022516,mail;mail.ru;ibs;крок
0000022517,яндекс;автоваз
0000022521,яндекс
0000022529,mail;mail.ru;вконтакте;рбк
0000022531,вконтакте;vk
0000022534,gett
0000022537,яндекс;microsoft
0000022539,mail;mail.ru
0000022540,microsoft
0000022541,вконтакте
0000022545,mail;mail.ru;вконтакте;рбк
0000022559,mail;вконтакте;vk
0000022561,одноклассники
0000022562,мегафон;альфа-банк;мтс
0000022564,badoo
0000022566,spotify
0000022567,яндекс
0000022569,тинькофф
0000022570,yota
0000022571,вконтакте
0000022579,mail;mail.ru;одноклассники
0000022582,рбк;мтс
0000022583,тинькофф
0000022588,qiwi
0000022593,вконтакте
0000022594,ростелеком
0000022596,модульбанк;мастера
0000022597,mail
0000022602,infowatch
0000022608,rambler&co
0000022609,яндекс;badoo;тинькофф;вконтакте
0000022610,heineken
0000022611,яндекс;ozon
0000022615,rambler&co
0000022616,mail;simple
0000022619,tj;лаборатория касперского
0000022620,yota;okko;рбк
0000022626,яндекс;mail;mail.ru;вконтакте
0000022629,яндекс;metro
0000022631,контур
0000022633,вконтакте;mail;mail.ru;одноклассники
0000022634,microsoft
0000022642,одноклассники
0000022644,лаборатория касперского
0000022651,вконтакте
0000022653,мегафон
0000022654,яндекс;didi;gett
0000022655,тинькофф
0000022656,яндекс;вконтакте
0000022659,рбк
0000022662,рбк;ростелеком
0000022664,вконтакте
0000022665,microsoft
0000022667,втб
0000022670,яндекс;gett;рбк
0000022674,selectel
0000022677,rambler&co
0000022680,microsoft;rambler&co
0000022687,мегафон
0000022688,мтс
0000022689,microsoft
0000022690,mail;mail.ru
0000022695,яндекс;gett
0000022697,rambler&co
0000022700,яндекс
0000022702,вконтакте;одноклассники
0000022705,qiwi;lamoda
0000022706,яндекс;mail;mail.ru;вконтакте
0000022710,microsoft
0000022717,microsoft
0000022722,mail;mail.ru;мэйл
0000022724,pichesky
0000022726,intel;mail.ru;mail;ростелеком
0000022727,mail;фоксфорд;mail.ru;microsoft
0000022731,уралсиб;втб;газпромбанк
0000022732,microsoft
0000022737,мегаплан
0000022746,яндекс;яндекс.маркет
0000022748,vk
0000022750,вконтакте
0000022754,spotify
0000022755,spotify
0000022756,вконтакте
0000022759,вконтакте
0000022763,яндекс
0000022765,комитет
0000022766,didi
0000022770,рбк
0000022772,райффайзенбанк;втб;рбк
0000022777,mail;mail.ru
0000022780,mail
0000022781,мегафон;рбк;мтс
0000022782,intel
0000022783,рбк
0000022795,яндекс;грузовичкоф;gett;вконтакте
0000022796,вконтакте
0000022797,тинькофф
0000022801,рвк
0000022802,mail;mail.ru;мегафон;мтс
0000022804,yota;мегафон;мтс
0000022805,microsoft
0000022806,mindbox
0000022807,gett
0000022808,revolut
0000022813,яндекс
0000022816,вконтакте
0000022817,хоум кредит
0000022819,mail;mail.ru
0000022822,втб;мегафон;yota;мтс
0000022825,яндекс;втб
0000022826,макс
0000022828,втб
0000022831,рвк
0000022837,tj
0000022838,mail;mail.ru;вконтакте;яндекс;tj
0000022845,вконтакте
0000022850,microsoft
0000022851,яндекс;почта россии;яндекс.маркет
0000022855,тнт
0000022857,яндекс
0000022859,рбк;мегафон;tele2;мтс
0000022862,microsoft
0000022864,рвк
0000022865,тнт
0000022866,nimax
0000022867,мтс
0000022868,яндекс
0000022869,gett
0000022870,яндекс
0000022872,mail
0000022874,yota;мегафон;мтс
0000022876,mail;mail.ru
0000022881,acer;microsoft
0000022884,mail;mail.ru
0000022887,тинькофф
0000022888,рбк
0000022891,microsoft
0000022893,вконтакте;mail;mail.ru;одноклассники
0000022897,microsoft
0000022899,мегафон;мтс
0000022901,рбк
0000022903,microsoft
0000022905,qiwi;почта россии
0000022907,gett
0000022914,microsoft
0000022915,рбк;microsoft
0000022919,рбк
0000022920,яндекс
0000022926,тнт;ростелеком;мтс
0000022927,мегафон
0000022929,вконтакте
0000022935,didi
0000022936,газпромбанк;тнт
0000022938,яндекс
0000022946,microsoft
0000022947,tj
0000022951,mail;mail.ru;лаборатория касперского;вконтакте;яндекс;райффайзенбанк;мегафон;одноклассники;альфа-банк;yota;csssr;мтс
0000022958,контур
0000022959,вконтакте
0000022960,яндекс;мтс
0000022962,markswebb
0000022965,mail;mail.ru
0000022966,mail;mail.ru;яндекс;мегафон;ростелеком;мтс
0000022969,rambler&co
0000022970,skyeng
0000022974,coub
0000022977,intel;microsoft
0000022978,mail;mail.ru;badoo;qiwi;yota
0000022980,яндекс
0000022981,вконтакте;мегафон;одноклассники
0000022982,яндекс;gett;делимобиль
0000022985,вконтакте;mail;mail.ru;одноклассники
0000022986,комитет
0000022987,microsoft
0000022988,microsoft
0000022992,rambler&co
0000022995,mail;mail.ru;ozon;яндекс;microsoft
0000023000,metro
0000023001,вконтакте
0000023002,райффайзенбанк
0000023003,metro
0000023007,metro;контур
0000023008,microsoft
0000023009,яндекс;gett;делимобиль
0000023012,рбк;мегафон;tele2;мтс
0000023013,microsoft
0000023016,mail;mail.ru;вконтакте;vk;мегафон;yota
0000023017,microsoft
0000023022,яндекс;яндекс.маркет
0000023025,втб
0000023027,яндекс;тинькофф
0000023028,тинькофф
0000023029,spotify;вконтакте;vk;яндекс;tj;мтс
0000023031,вконтакте
0000023032,mail;mail.ru
0000023034,вконтакте;mail;mail.ru;одноклассники
0000023038,mail;mail.ru;вконтакте;vk;мегафон;yota;втб;тинькофф;ростелеком;мтс
0000023039,вконтакте
0000023040,mail;mail.ru;вконтакте;яндекс;точка
0000023041,yota;microsoft
0000023042,вконтакте
0000023047,мегафон;мтс
0000023050,mail;mail.ru;ozon;яндекс;яндекс.маркет
0000023054,microsoft
0000023056,qiwi
0000023058,greensight;microsoft
0000023059,coub
0000023060,вконтакте
0000023063,рбк
0000023064,яндекс;mail;mail.ru;rambler&co
0000023072,ростелеком
0000023073,rambler&co
0000023076,didi
0000023078,вконтакте
0000023081,ozon;мегафон;мтс
0000023082,spotify
0000023086,яндекс;рбк
0000023098,тинькофф
0000023100,microsoft
0000023101,badoo
0000023102,яндекс
0000023103,яндекс;вконтакте
0000023105,red collar
0000023107,microsoft
0000023111,яндекс
0000023112,рбк
0000023114,яндекс
0000023115,тинькофф
0000023120,yota
0000023122,didi
0000023123,mail;mail.ru;вконтакте;gett;мастера;точка
0000023127,яндекс
0000023137,яндекс;gett
0000023138,microsoft
0000023142,райффайзенбанк;газпромбанк;втб;тинькофф;markswebb
0000023150,microsoft
0000023154,mail;mail.ru;skyeng
0000023156,втб;mail;metro;рбк
0000023161,yota;мегафон
0000023162,яндекс
0000023164,комитет
0000023166,microsoft
0000023167,яндекс;gett
0000023169,рбк
0000023173,mail;mail.ru;вконтакте;vk
0000023176,mail;mail.ru;лаборатория касперского;вконтакте;одноклассники;2гис
0000023183,спортмастер
0000023186,райффайзенбанк
0000023187,пик;acer
0000023192,mail;mail.ru
0000023196,tj
0000023198,яндекс;циан
0000023199,nimax
0000023200,яндекс;gett
0000023201,мойсклад;яндекс
0000023203,яндекс;spotify
0000023204,infowatch
0000023207,точка
0000023209,мегафон
0000023210,яндекс;qiwi
0000023211,рбк
0000023213,втб;мегафон
0000023218,mail;mail.ru;вконтакте
0000023227,spotify;яндекс;почта банк;модульбанк;точка
0000023228,яндекс;яндекс.маркет
0000023229,mail;didi
0000023237,didi
0000023238,яндекс
0000023240,microsoft;рбк
0000023246,microsoft
0000023251,яндекс
0000023253,яндекс;gett
0000023254,qiwi
0000023255,mail
0000023259,рбк;ростелеком
0000023260,битрикс24
0000023265,microsoft
0000023268,mail;mail.ru
0000023269,максимателеком
0000023271,gett
0000023272,вконтакте;mail;mail.ru;одноклассники
0000023274,mail;mail.ru;вконтакте;комитет
0000023281,рбк
0000023284,яндекс
0000023285,рбк
0000023286,intel;didi;microsoft
0000023288,metro;рбк
0000023289,яндекс;мегафон;ростелеком;мтс
0000023290,мтс
0000023292,яндекс
0000023294,mail;mail.ru
0000023295,лаборатория касперского
0000023296,mail;mail.ru;яндекс;lingualeo;фоксфорд;qiwi
0000023300,уралсиб
0000023303,metro
0000023304,microsoft
0000023316,spotify
0000023317,точка
0000023320,kupibilet.ru
0000023322,microsoft
0000023324,яндекс
0000023326,фоксфорд;вконтакте
0000023329,microsoft
0000023330,didi;intel;gett;microsoft
0000023331,яндекс
0000023332,spotify
0000023336,mail;mail.ru;geekbrains
0000023337,тинькофф;вконтакте
0000023339,microsoft
0000023343,контур
0000023346,мегафон;microsoft
0000023349,контур
0000023352,yota
0000023353,медиалогия;вконтакте
0000023354,ростелеком
0000023357,mail
0000023358,мегафон;microsoft;мтс
0000023360,вконтакте
0000023364,qiwi;втб
0000023365,ozon
0000023366,втб
0000023370,яндекс
0000023371,mail;mail.ru
0000023373,вконтакте;одноклассники
0000023374,втб;wise
0000023375,мтс
0000023382,microsoft
0000023385,вконтакте;mail;mail.ru;одноклассники
0000023391,вконтакте
0000023395,microsoft
0000023397,microsoft
0000023400,яндекс;mail;mail.ru;рбк
0000023401,яндекс
0000023403,eset;microsoft;мегаплан;мойсклад;ростелеком
0000023406,metro;ozon
0000023411,яндекс
0000023412,microsoft
0000023421,втб
0000023422,mail;mail.ru
0000023427,pixonic;mail;mail.ru
0000023432,тинькофф
0000023435,яндекс;mail;mail.ru;втб
0000023436,яндекс
0000023439,яндекс
0000023442,почта россии;втб
0000023447,ростелеком
0000023448,тинькофф
0000023450,mail;mail.ru;вконтакте;яндекс;badoo;рбк
0000023452,lamoda
0000023454,yota;rambler&co
0000023457,intel
0000023458,gett
0000023460,рбк;мтс
0000023461,яндекс;gett
0000023464,яндекс;яндекс.дзен;мтс
0000023468,spotify
0000023475,яндекс;qiwi
0000023476,microsoft
0000023479,яндекс
0000023481,gett
0000023482,уралсиб;контур;рбк
0000023483,мегафон;vk;мтс
0000023485,рбк
0000023488,модульбанк;рбк
0000023490,мтс
0000023491,яндекс
0000023493,точка;вконтакте;мтс
